"trial_name","trial_id","session","trial","trial_text","keylog","editor","operating_system","age_group","dialect","gender","character_type","trial_date","uniq","token","token_type","chinese_id","segment","text_seg_id"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","0","w","initial","6","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","0","w","initial","6","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","0","w","initial","6","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","0","w","initial","6","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","0","w","initial","6","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","0","w","initial","6","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","1","en","final","6","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","1","en","final","6","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","1","en","final","6","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","1","en","final","6","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","1","en","final","6","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","1","en","final","6","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","2","1","selection","6","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","2","1","selection","6","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","3","j","initial","7","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","3","j","initial","7","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","3","j","initial","7","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","3","j","initial","7","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","3","j","initial","7","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","3","j","initial","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","4","un","final","7","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","4","un","final","7","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","4","un","final","7","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","4","un","final","7","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","4","un","final","7","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","4","un","final","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","5","z","initial","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","6","i","final","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","7","1","selection","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","8","*","delete","7","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","9","1","selection","7","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","10","h","initial","8","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","10","h","initial","8","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","10","h","initial","8","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","10","h","initial","8","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","10","h","initial","8","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","10","h","initial","8","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","11","e","final","8","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","11","e","final","8","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","11","e","final","8","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","11","e","final","8","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","11","e","final","8","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","11","e","final","8","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","12","s","initial","9","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","12","s","initial","9","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","12","s","initial","9","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","12","s","initial","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","12","s","initial","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","12","s","initial","9","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","13","uo","final","9","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","13","uo","final","9","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","13","uo","final","9","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","13","uo","final","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","13","uo","final","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","13","uo","final","9","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","14","1","selection","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","15","zh","initial","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","15","zh","initial","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","16","i","final","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","16","i","final","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","17","1","selection","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","17","1","selection","9","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","18","*","delete","9","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","18","*","delete","9","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","19","zh","initial","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","19","zh","initial","10","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","20","i","final","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","20","i","final","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","20","i","final","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","20","i","final","10","2","TangPoem_2"
"tang_session1_trial2",1,1,2,"TangPoem","wen1junzi1*hesuo1zhi1","Apple","MAC",23,"Cantonese","F","Simplified","12/16/2014","21","1","selection","10","2","TangPoem_2"
"tang_session2_trial1",1,2,1,"TangPoem","wenjunhesuozhi_","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","21","1","selection","10","2","TangPoem_2"
"tang_session2_trial2",1,2,2,"TangPoem","wen_jun_hesuozhi2","Apple","MAC",24,"Mandarin","F","Simplified","12/18/2014","21","1","selection","10","2","TangPoem_2"
"tang_session5_trial1",1,5,1,"TangPoem","wenjunhesuozhi2","Baidu","MAC",25,"Hubei","F","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
"tang_session6_trial1",1,6,1,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
"tang_session6_trial2",1,6,2,"TangPoem","wenjunhesuozhi1*zhi1","Sougou","MAC",24,"Mandarin","M","Simplified","1/15/2015","21","1","selection","10","2","TangPoem_2"
